Executed on: 2023-09-21 02:33:31.523557
PFP client version: 1.11.0
Model version: v3.0.0
Calculation mode: CRYSTAL_PLUS_D3
Method type: PFVM
****************************************
Examining NCM622 ...
  Importing initial (known) stable/unstable structures ...
    Supercell size: 5 × 4 × 1
    Number of atoms (perfect): 240
    Cell parameters (a, b, c): 2.873440, 2.877225, 14.130600
    Structural parameter range (min, max): 0.000000, 0.500000
    Number of discrete structural parameters: 60
    Structural parameter spacing: 0.008475
  Importing energies and 1-D DOS from previous WL simlation ...
    Energy range (min, max): -1075.388829, -1064.828767
    Number of energy states: 60
    Energy spacing (eV): 0.178984
  Performing multicanonical Monte Carlo (MCMC) sampling ...
    Number of NNP-neighbors: 11400
    Maximum number of Monte Carlo steps: 10000000
    Trial move style: swap
    -- MCMC Step: 02850000 	Time(s): 714457.207751
    -- MCMC Step: 02860000 	Time(s): 718703.904565
    -- MCMC Step: 02870000 	Time(s): 722923.699980
    -- MCMC Step: 02880000 	Time(s): 727112.027105
    -- MCMC Step: 02890000 	Time(s): 731271.210771
    -- MCMC Step: 02900000 	Time(s): 735458.485842
    -- MCMC Step: 02910000 	Time(s): 739596.643758
    -- MCMC Step: 02920000 	Time(s): 743754.332985
    -- MCMC Step: 02930000 	Time(s): 747916.657787
    -- MCMC Step: 02940000 	Time(s): 752072.694881
    -- MCMC Step: 02950000 	Time(s): 756240.008888
    -- MCMC Step: 02960000 	Time(s): 760434.131650
    -- MCMC Step: 02970000 	Time(s): 764554.728347
    -- MCMC Step: 02980000 	Time(s): 768445.956247
    -- MCMC Step: 02990000 	Time(s): 772273.323194
    -- MCMC Step: 03000000 	Time(s): 776021.692005
    -- MCMC Step: 03010000 	Time(s): 779644.907887
    -- MCMC Step: 03020000 	Time(s): 783217.023497
    -- MCMC Step: 03030000 	Time(s): 786787.381132
    -- MCMC Step: 03040000 	Time(s): 790367.605682
    -- MCMC Step: 03050000 	Time(s): 793953.319920
    -- MCMC Step: 03060000 	Time(s): 797556.814476
    -- MCMC Step: 03070000 	Time(s): 801171.788489
    -- MCMC Step: 03080000 	Time(s): 804802.693211
    -- MCMC Step: 03090000 	Time(s): 808473.526694
    -- MCMC Step: 03100000 	Time(s): 812091.591981
    -- MCMC Step: 03110000 	Time(s): 815777.807153
    -- MCMC Step: 03120000 	Time(s): 819452.599415
    -- MCMC Step: 03130000 	Time(s): 823146.226678
    -- MCMC Step: 03140000 	Time(s): 826888.796999
    -- MCMC Step: 03150000 	Time(s): 830650.345030
    -- MCMC Step: 03160000 	Time(s): 834412.505098
    -- MCMC Step: 03170000 	Time(s): 838028.687011
    -- MCMC Step: 03180000 	Time(s): 841185.725386
    -- MCMC Step: 03190000 	Time(s): 843767.747402
    -- MCMC Step: 03200000 	Time(s): 847180.819288
    -- MCMC Step: 03210000 	Time(s): 850731.001459
    -- MCMC Step: 03220000 	Time(s): 854326.076590
    -- MCMC Step: 03230000 	Time(s): 857905.732599
    -- MCMC Step: 03240000 	Time(s): 861527.289523
    -- MCMC Step: 03250000 	Time(s): 865376.205985
    -- MCMC Step: 03260000 	Time(s): 869221.795850
    -- MCMC Step: 03270000 	Time(s): 873063.277071
    -- MCMC Step: 03280000 	Time(s): 876921.284242
    -- MCMC Step: 03290000 	Time(s): 880763.800970
    -- MCMC Step: 03300000 	Time(s): 884615.689626
    -- MCMC Step: 03310000 	Time(s): 888452.711527
    -- MCMC Step: 03320000 	Time(s): 892289.664704
    -- MCMC Step: 03330000 	Time(s): 896131.932621
    -- MCMC Step: 03340000 	Time(s): 899957.919812
    -- MCMC Step: 03350000 	Time(s): 903795.346733
    -- MCMC Step: 03360000 	Time(s): 907545.420472
    -- MCMC Step: 03370000 	Time(s): 911357.046707
    -- MCMC Step: 03380000 	Time(s): 915255.072177
    -- MCMC Step: 03390000 	Time(s): 919204.532328
    -- MCMC Step: 03400000 	Time(s): 923044.652017
    -- MCMC Step: 03410000 	Time(s): 926902.938219
    -- MCMC Step: 03420000 	Time(s): 930693.433698
    -- MCMC Step: 03430000 	Time(s): 934512.420712
    -- MCMC Step: 03440000 	Time(s): 938417.387143
    -- MCMC Step: 03450000 	Time(s): 942226.813833
    -- MCMC Step: 03460000 	Time(s): 946113.344746
    -- MCMC Step: 03470000 	Time(s): 950199.577093
    -- MCMC Step: 03480000 	Time(s): 954045.302500
    -- MCMC Step: 03490000 	Time(s): 957957.501757
    -- MCMC Step: 03500000 	Time(s): 961891.531699
    -- MCMC Step: 03510000 	Time(s): 965832.674095
    -- MCMC Step: 03520000 	Time(s): 969730.655369
    -- MCMC Step: 03530000 	Time(s): 974090.683106
    -- MCMC Step: 03540000 	Time(s): 978661.570264
    -- MCMC Step: 03550000 	Time(s): 983174.928412
    -- MCMC Step: 03560000 	Time(s): 987635.640957
    -- MCMC Step: 03570000 	Time(s): 992035.303289
    -- MCMC Step: 03580000 	Time(s): 996370.639354
    -- MCMC Step: 03590000 	Time(s): 1000676.045333
    -- MCMC Step: 03600000 	Time(s): 1005000.436482
    -- MCMC Step: 03610000 	Time(s): 1009348.123794
    -- MCMC Step: 03620000 	Time(s): 1013777.758090
    -- MCMC Step: 03630000 	Time(s): 1018313.952990
    -- MCMC Step: 03640000 	Time(s): 1022982.485057
    -- MCMC Step: 03650000 	Time(s): 1027107.609834
    -- MCMC Step: 03660000 	Time(s): 1031385.076079
    -- MCMC Step: 03670000 	Time(s): 1035494.996703
    -- MCMC Step: 03680000 	Time(s): 1039222.104837
    -- MCMC Step: 03690000 	Time(s): 1043215.796271
    -- MCMC Step: 03700000 	Time(s): 1047222.720969
    -- MCMC Step: 03710000 	Time(s): 1050813.189479
    -- MCMC Step: 03720000 	Time(s): 1054879.772869
    -- MCMC Step: 03730000 	Time(s): 1059032.254290
    -- MCMC Step: 03740000 	Time(s): 1063088.605517
    -- MCMC Step: 03750000 	Time(s): 1067279.659675
    -- MCMC Step: 03760000 	Time(s): 1071704.296870
    -- MCMC Step: 03770000 	Time(s): 1075968.682860
    -- MCMC Step: 03780000 	Time(s): 1080283.106354
    -- MCMC Step: 03790000 	Time(s): 1084565.401125
    -- MCMC Step: 03800000 	Time(s): 1088741.306266
    -- MCMC Step: 03810000 	Time(s): 1092687.858076
    -- MCMC Step: 03820000 	Time(s): 1096636.165114
    -- MCMC Step: 03830000 	Time(s): 1100463.884477
    -- MCMC Step: 03840000 	Time(s): 1104265.268507
    -- MCMC Step: 03850000 	Time(s): 1107902.316426
    -- MCMC Step: 03860000 	Time(s): 1111573.755290
    -- MCMC Step: 03870000 	Time(s): 1115439.308039
    -- MCMC Step: 03880000 	Time(s): 1119488.318549
