Executed on: 2023-09-26 01:09:45.215259
PFP client version: 1.11.0
Model version: v3.0.0
Calculation mode: CRYSTAL_PLUS_D3
Method type: PFVM
****************************************
Examining NCM622 ...
  Importing initial (known) stable/unstable structures ...
    Supercell size: 5 × 4 × 1
    Number of atoms (perfect): 240
    Cell parameters (a, b, c): 2.873440, 2.877225, 14.130600
    Structural parameter range (min, max): 0.000000, 0.500000
    Number of discrete structural parameters: 60
    Structural parameter spacing: 0.008475
  Importing energies and 1-D DOS from previous WL simlation ...
    Energy range (min, max): -1075.388829, -1064.828767
    Number of energy states: 60
    Energy spacing (eV): 0.178984
  Performing multicanonical Monte Carlo (MCMC) sampling ...
    Number of NNP-neighbors: 11400
    Maximum number of Monte Carlo steps: 10000000
    Trial move style: swap
    -- MCMC Step: 01630000 	Time(s): 618922.758393
    -- MCMC Step: 01640000 	Time(s): 622624.968668
    -- MCMC Step: 01650000 	Time(s): 626423.289077
    -- MCMC Step: 01660000 	Time(s): 630640.300780
    -- MCMC Step: 01670000 	Time(s): 634693.168436
    -- MCMC Step: 01680000 	Time(s): 638824.265634
    -- MCMC Step: 01690000 	Time(s): 643208.371588
    -- MCMC Step: 01700000 	Time(s): 647529.599356
    -- MCMC Step: 01710000 	Time(s): 651813.785288
    -- MCMC Step: 01720000 	Time(s): 656128.087173
    -- MCMC Step: 01730000 	Time(s): 660353.749970
    -- MCMC Step: 01740000 	Time(s): 664361.983625
    -- MCMC Step: 01750000 	Time(s): 668320.696068
    -- MCMC Step: 01760000 	Time(s): 672189.779260
    -- MCMC Step: 01770000 	Time(s): 676034.440165
    -- MCMC Step: 01780000 	Time(s): 679672.007519
    -- MCMC Step: 01790000 	Time(s): 683350.547571
    -- MCMC Step: 01800000 	Time(s): 687133.312372
    -- MCMC Step: 01810000 	Time(s): 691082.062920
    -- MCMC Step: 01820000 	Time(s): 694871.234894
    -- MCMC Step: 01830000 	Time(s): 698938.293255
    -- MCMC Step: 01840000 	Time(s): 702988.165472
    -- MCMC Step: 01850000 	Time(s): 706926.159947
    -- MCMC Step: 01860000 	Time(s): 710798.965248
    -- MCMC Step: 01870000 	Time(s): 714726.253657
    -- MCMC Step: 01880000 	Time(s): 718725.432453
    -- MCMC Step: 01890000 	Time(s): 722485.472777
    -- MCMC Step: 01900000 	Time(s): 726655.867183
    -- MCMC Step: 01910000 	Time(s): 731057.057420
    -- MCMC Step: 01920000 	Time(s): 735395.969410
    -- MCMC Step: 01930000 	Time(s): 739657.298980
    -- MCMC Step: 01940000 	Time(s): 743724.919220
    -- MCMC Step: 01950000 	Time(s): 747780.481023
    -- MCMC Step: 01960000 	Time(s): 751677.336471
    -- MCMC Step: 01970000 	Time(s): 755380.360252
    -- MCMC Step: 01980000 	Time(s): 758975.274462
    -- MCMC Step: 01990000 	Time(s): 762590.426601
    -- MCMC Step: 02000000 	Time(s): 766223.155154
    -- MCMC Step: 02010000 	Time(s): 769773.090748
    -- MCMC Step: 02020000 	Time(s): 773430.836785
    -- MCMC Step: 02030000 	Time(s): 776914.667885
    -- MCMC Step: 02040000 	Time(s): 780116.400692
    -- MCMC Step: 02050000 	Time(s): 783437.698109
    -- MCMC Step: 02060000 	Time(s): 786763.821562
    -- MCMC Step: 02070000 	Time(s): 790044.850216
    -- MCMC Step: 02080000 	Time(s): 793453.670592
    -- MCMC Step: 02090000 	Time(s): 797082.574693
    -- MCMC Step: 02100000 	Time(s): 800715.360196
    -- MCMC Step: 02110000 	Time(s): 804324.651214
    -- MCMC Step: 02120000 	Time(s): 808021.284319
    -- MCMC Step: 02130000 	Time(s): 811649.870240
    -- MCMC Step: 02140000 	Time(s): 815281.959104
    -- MCMC Step: 02150000 	Time(s): 818803.806729
    -- MCMC Step: 02160000 	Time(s): 822241.280361
    -- MCMC Step: 02170000 	Time(s): 825638.825988
    -- MCMC Step: 02180000 	Time(s): 829090.080532
    -- MCMC Step: 02190000 	Time(s): 832565.920972
    -- MCMC Step: 02200000 	Time(s): 836041.065584
    -- MCMC Step: 02210000 	Time(s): 839511.759674
    -- MCMC Step: 02220000 	Time(s): 842991.066499
    -- MCMC Step: 02230000 	Time(s): 846440.476430
    -- MCMC Step: 02240000 	Time(s): 849907.902205
    -- MCMC Step: 02250000 	Time(s): 853336.044208
    -- MCMC Step: 02260000 	Time(s): 856776.453752
    -- MCMC Step: 02270000 	Time(s): 860322.905438
    -- MCMC Step: 02280000 	Time(s): 864056.758691
    -- MCMC Step: 02290000 	Time(s): 867194.549557
    -- MCMC Step: 02300000 	Time(s): 870026.365463
    -- MCMC Step: 02310000 	Time(s): 873331.456070
    -- MCMC Step: 02320000 	Time(s): 876482.553361
    -- MCMC Step: 02330000 	Time(s): 879512.295141
    -- MCMC Step: 02340000 	Time(s): 882461.451883
    -- MCMC Step: 02350000 	Time(s): 885618.327863
    -- MCMC Step: 02360000 	Time(s): 888699.245171
    -- MCMC Step: 02370000 	Time(s): 891793.735068
    -- MCMC Step: 02380000 	Time(s): 894808.924783
    -- MCMC Step: 02390000 	Time(s): 898143.793483
    -- MCMC Step: 02400000 	Time(s): 901602.394514
    -- MCMC Step: 02410000 	Time(s): 905031.095729
    -- MCMC Step: 02420000 	Time(s): 908514.560606
    -- MCMC Step: 02430000 	Time(s): 911990.233082
    -- MCMC Step: 02440000 	Time(s): 915435.533240
    -- MCMC Step: 02450000 	Time(s): 918878.028167
    -- MCMC Step: 02460000 	Time(s): 922325.266660
    -- MCMC Step: 02470000 	Time(s): 925837.080540
    -- MCMC Step: 02480000 	Time(s): 929302.865648
